브랜드명,지점명,시도명,시군구명,주소
빽다방,구미역점,경상북도,구미시,"경상북도 구미시 구미중앙로 80-1, 1층"
빽다방,구미구평롯데점,경상북도,구미시,"경상북도 구미시 인동36길 21, 1층"
빽다방,구리인창늘푸른점,경기도,구리시,"경기도 구리시 건원대로34번길 51, 삼환신일아파트상가 106호"
빽다방,구리돌다리점,경기도,구리시,"경기도 구리시 검배로6번길 27, 1층"
빽다방,구로코오롱점,서울특별시,구로구,"서울특별시 구로구 디지털로30길 31, 코오롱빌란트2차 109호"
빽다방,구로로제리움점,서울특별시,구로구,"서울시 구로구 가마산로26길 5, 로제리움2차 104호"
빽다방,광주충장로2호점,광주광역시,동구,광주광역시 동구 금남로1가 19-4
빽다방,광주충장로1호점,광주광역시,동구,"광주시 동구 중앙로160번길 15-6, 1~2층"
빽다방,광주첨단로데오점,광주광역시,광산구,"광주시 광산구 첨단중앙로106번길 11, 104호"
빽다방,광주이마트점,경기도,광주시,"경기도 광주시 광주대로 30, 광주터미널 이프라자 ,1층"
빽다방,광주수완대로점,광주광역시,광산구,"광주 광산구 장신로 135 ,1층 빽다방"
빽다방,광주상무1호점,광주광역시,서구,"광주시 서구 치평로 106, 1층"
빽다방,대구도원골든점,대구광역시,달서구,"대구시 달서구 도원로 24, 1층"
빽다방,대구교동시장점,대구광역시,중구,대구광역시 중구 북성로1가 1-11길 (동성로 82)
빽다방,대구계명대점,대구광역시,달서구,"대구시 달서구 서당로9길 39, 1층"
빽다방,대구감삼역점,대구광역시,달서구,"대구시 달서구 달구벌대로 1662, 1층"
빽다방,단대오거리역점,경기도,성남시,"경기도 성남시 중원구 산성대로 354, 태성빌딩 1층"
빽다방,논산시청점,충청남도,논산시,"충청남도 논산시 시민로194번길 10, 1층"
빽다방,노원역우리은행점,서울특별시,노원구,"서울시 노원구 노해로 482, 덕영빌딩 102"
빽다방,노량진학원점,서울특별시,동작구,"서울시 동작구 만양로 94-2, 1층"
빽다방,남양주장현점,경기도,남양주시,"경기도 남양주시 진접읍 장현로 77, 장현프라자 130"
빽다방,김해내외동점,경상남도,김해시,"경상남도 김해시 내외중앙로 47, 풍림위너스프라자 116호"
빽다방,김포한강CGV점,경기도,김포시,"경기도 김포시 김포한강11로 288-32, 골든스퀘어 117호"
빽다방,김포장기쌍용점,경기도,김포시,"경기도 김포시 김포한강2로23번길 50, 더베니스 111호"
빽다방,김포사우공원점,경기도,김포시,"경기도 김포시 돌문로 50, 청운팰리스빌딩 106호"
빽다방,길음역점,서울특별시,성북구,"서울시 성북구 동소문로 248, 삼부상가 110호"
빽다방,금정역점,경기도,군포시,"경기도 군포시 산본천로 226번길 1, 1층"
빽다방,대전관평중점,대전광역시,유성구,"대전시 유성구 테크노4로 115, 1층"
빽다방,대전가오CGV점,대전광역시,동구,대전광역시 동구 가오동607번지 105호
빽다방,대구혁신1호점,대구광역시,동구,"대구시 동구 첨단로8길 10, 이노타워 1층"
빽다방,대구칠곡타운점,대구광역시,북구,"대구시 북구 학정로 439, 칠곡메가타운 108호"
빽다방,대구칠곡점,대구광역시,북구,대구광역시 북구 칠곡중앙대로 638
빽다방,대구죽전삼정점,대구광역시,달서구,대구광역시 달서구 달구벌대로 1533
빽다방,대구율하광장점,대구광역시,동구,"대구시 동구 안심로22길 40, 우석타워 107호"
빽다방,대구월성원더풀점,대구광역시,달서구,"대구시 달서구 조암로 48, 1층"
빽다방,대구신매협화점,대구광역시,수성구,"대구시 수성구 신매로 91, 협화상가 113-104"
빽다방,대구성서롯데점,대구광역시,달서구,"대구시 달서구 성서로 414, 메가스타 112호"
빽다방,대구상인역롯데점,대구광역시,달서구,대구광역시 달서구 상인동 1506 리젠트프라자 1층
빽다방,대구보건대점,대구광역시,북구,"대구시 북구 칠곡중앙대로69길 26, 1층"
빽다방,대구범어역점,대구광역시,수성구,"대구시 수성구 달구벌대로 2396, 1층"
빽다방,대구반월당현대점,대구광역시,중구,"대구시 중구 달구벌대로 2081-22, 1층"
빽다방,대구반월당지하점,대구광역시,중구,"대구시 중구 달구벌대로 지하 2100, 메트로센터 지하 C-112호"
빽다방,대구두류점,대구광역시,달서구,"대구시 달서구 달구벌대로344길 34, 1층"
빽다방,대구동성로2호점,대구광역시,중구,"대구광역시 중구 동성로 5길 11, 1층 (동성로 2가)"
빽다방,대치동학원가점,서울특별시,강남구,서울 강남구 대치동 941번지 1층
빽다방,대전한남대점,대전광역시,대덕구,대전광역시 대덕구 한남로 27
빽다방,대전터미널서관점,대전광역시,동구,"대전시 동구 동서대로 1689, 대번복합터미널 서관 136호"
빽다방,대전탄방세이점,대전광역시,서구,"대전시 서구 문정로 86, 1층"
빽다방,대전타임월드점,대전광역시,서구,"대전시 서구 둔산로31번길 35, 1층"
빽다방,대전을지병원점,대전광역시,서구,대전 서구 둔산동 1367
빽다방,대전은행점,대전광역시,중구,대전광역시 중구 중앙로156번길 24
빽다방,대전은행2호점,대전광역시,중구,"대전시 중구 대종로480번길 56, 1~2층"
빽다방,대전유성리베라점,대전광역시,유성구,"대전광역시 유성구 계룡로 64, 102-2호"
빽다방,대전우송대점,대전광역시,동구,"대전시 동구 동대전로 169, 1층"
빽다방,대전시청역점,대전광역시,서구,"대전시 서구 둔산중로 40, 리치빌 1층"
빽다방,대전스타게이트점,대전광역시,서구,"대전시 서구 대덕대로 325, 스타게이트 1층 65호"
빽다방,대전송촌공원점,대전광역시,대덕구,"대전시 대덕구 송촌북로16번길 58, 1층"
빽다방,대전법원점,대전광역시,서구,"대전 서구 둔산로137번길 27, 둔산빌딩 1층"
빽다방,대전배재대점,대전광역시,서구,"대전시 서구 배재로 160, 1층"
빽다방,대전반석역점,대전광역시,유성구,대전광역시 유성구 북유성대로 303
빽다방,대전롯데점,대전광역시,서구,"대전시 서구 도솔로 382, 1층"
빽다방,대전둔산향촌점,대전광역시,서구,"대전시 서구 둔산로 14, 1층"
빽다방,대전둔산중앙점,대전광역시,서구,"대전시 서구 대덕대로185번길 22, 1층"
빽다방,대전노은CGV점,대전광역시,유성구,"대전시 유성구 은구비남로33번길 5, 경남아너스빌 111호"
빽다방,마포복사꽃공원점,서울특별시,마포구,서울 마포구 마포대로4길 16
빽다방,둔촌동역점,서울특별시,강동구,"서울시 강동구 양재대로 1339, 삼오빌딩 102호"
빽다방,동해천곡점,강원도,동해시,"강원도 동해시 한섬로 111-7, 현진빌딩 106호"
빽다방,동탄은행사거리점,경기도,화성시,"경기도 화성시 동탄지성로 121, 1층"
빽다방,동탄석우점,경기도,화성시,"경기도 화성시 삼성1로 160, 디지털스테이션 1층"
빽다방,동탄북광장점,경기도,화성시,"경기도 화성시 반송동 88-12, 리더스프라자 106호"
빽다방,동탄남광장점,경기도,화성시,경기 화성시 메타폴리스로 54 117호
빽다방,동작남성점,서울특별시,동작구,서울특별시 동작구 사당로17길 3
빽다방,동여의도점,서울특별시,영등포구,서울시 영등포구 국제금융로 86 롯데캐슬아이비 상가 1층 124호
빽다방,부산동아대승학점,부산광역시,사하구,부산광역시 사하구 하단2동 816-3
빽다방,동성로1호점,대구광역시,중구,대구 중구 동성로2가 67-2번지 1층
빽다방,동서울대점,경기도,성남시,경기도 성남시 수정구 복정로 72번길 4
빽다방,독산롯데점,서울특별시,금천구,"서울특별시 금천구 시흥대로 399, 시티렉스 102"
빽다방,부산구남역점,부산광역시,북구,"부산시 북구 백양대로 1038, 1층"
빽다방,부산광복로점,부산광역시,중구,"부산시 중구 남포길 25-6, 1~2층"
빽다방,부산경성대점,부산광역시,남구,"부산시 남구 수영로298번길 9, 1층"
빽다방,범계역점,경기도,안양시,경기도 안양시 동안구 평촌대로 223번길 42
빽다방,범계역사거리점,경기도,안양시,경기도 안양시 시민대로 171 금강벤처텔 1층
빽다방,방화사거리점,서울특별시,강서구,"서울시 강서구 금낭화로 91-2, 대승프라자 1층"
빽다방,반포고투몰점,서울특별시,서초구,"서울시 서초구 신반포로 지하 200, 강남터미널 지하쇼핑몰 G-018호"
빽다방,반포고투몰2호점,서울특별시,서초구,"서울특별시 서초구 신반포로 지하200, 강남터미널 지하쇼핑몰 T-012호"
빽다방,미금역농협점,경기도,성남시,"경기도 성남시 분당구 돌마로90번길 4, 엘레강스프라자 1동 104호"
빽다방,문산시장점,경기도,파주시,"경기도 파주시 문산읍 문산로 35-3, 1~2층"
빽다방,목포장미의거리점,전라남도,목포시,"전라남도 목포시 비파로51번길 31, 1층(상동)"
빽다방,목동파리공원점,서울특별시,양천구,서울 양천구 목동서로 65 (목동가든스위트)
빽다방,목동역점,서울특별시,양천구,"서울시 양천구 오목로 231번지, 1층"
빽다방,모란역점,경기도,성남시,경기도 성남시 중원구 성남동 4167
빽다방,명학역점,경기도,안양시,"경기도 안양시 만안구 안양로 110, 1층"
빽다방,명일역점,서울특별시,강동구,"서울시 강동구 구천면로 418, 1층"
빽다방,명동중앙우체국점,서울특별시,중구,"서울시 중구 남대문로 58-1, 1층"
빽다방,부평청천중점,인천광역시,부평구,인천시 부평구 부평구 세월천로 35
빽다방,부평테마의거리점,인천광역시,부평구,"인천광역시 부평구 경원대로 1395, 부평일번가빌딩 110호"
빽다방,부평로데오점,인천광역시,부평구,인천광역시 부평구 부평대로20번길 18-1
빽다방,부천중동현대점,경기도,부천시,"경기도 부천시 석천로169번길 34, 파크리움 103호"
빽다방,부천원종중앙점,경기도,부천시,"경기도 부천시 오정구 소사로 747, 1층"
빽다방,부천역CGV점,경기도,부천시,경기도 부천시 원미구 부일로460번길 5
빽다방,부천심곡대성점,경기도,부천시,경기도 부천시 부천로 79
빽다방,부천신중동점,경기도,부천시,"경기도 부천시 중동로 254번길 64, 신일아르디세 104호"
빽다방,부천상지초교점,경기도,부천시,"경기도 부천시 원미구 장말로199번길 6-4, 1층"
빽다방,부산화명코오롱점,부산광역시,북구,"부산시 북구 금곡대로285번길 19, 1층"
빽다방,부산정관동오점,부산광역시,기장군,"부산광역시 기장군 정관면 정관읍 정관7로 17-3, 동오A타워 105호"
빽다방,부산장산역점,부산광역시,해운대구,"부산시 해운대구 해운대로 814, 1층"
빽다방,부산서면롯데점,부산광역시,부산진구,"부산시 진구 서면로 63-1, 1층"
빽다방,부산서면교육센터점,부산광역시,부산진구,"부산시 진구 중앙대로680번가길 9, 1층"
빽다방,부산덕천역점,부산광역시,북구,"부산시 북구 덕천1길 6, 1층"
빽다방,서산호수공원점,충청남도,서산시,"충청남도 서산시 호수공원10로 7, 101호 (예천동, 배터라이프)"
빽다방,서대전홈플러스점,대전광역시,중구,대전시 중구 계백로 1686번길 16
빽다방,상현역광교점,경기도,용인시,"경기도 용인시 수지구 광교중앙로 310, 신명프라자 105호"
빽다방,상암KGIT점,서울특별시,마포구,"서울특별시 마포구 월드컵북로 402, KGIT센터 105"
빽다방,상동역푸른마을점,경기도,부천시,"경기도 부천시 원미구 상동로 84,1층"
빽다방,상동역북부점,경기도,부천시,경기 부천시 길주로 105
빽다방,삼척대학로점,강원도,삼척시,"강원도 삼척시 대학로 23, 1층"
